event_id,event_title,event_slug,event_venue,event_website,event_date,event_country,event_region_id,event_country_id,event_latitude,event_longitude,event_categories,event_specifications
195089,2025 DEN Triathlon National Championships,2025-den-triathlon-national-championships,Silkeborg,,2025-08-24,Denmark,10,153,,,,"[{'event_id': 195089, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 195089, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
195232,2025 VEN Sprint Triathlon National Championships,2025-ven-sprint-triathlon-national-championships,Puerto Cabello,,2025-08-30,Venezuela,11,297,,,,"[{'event_id': 195232, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 195232, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
194000,2025 Europe Triathlon Championships Istanbul,2024-europe-triathlon-championships-istanbul,Istanbul,,2025-08-30,Türkiye,10,287,41.07998633305061,29.068086059666086,"[{'event_id': 194000, 'cat_id': 340, 'cat_name': 'Continental Championships', 'cat_parent_id': 1}]","[{'event_id': 194000, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194000, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}, {'event_id': 194000, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
194731,2025 Asia Triathlon Championships Istanbul,2025-asia-triathlon-championships-istanbul,Istanbul,,2025-08-30,Türkiye,10,287,41.080001984064324,29.068235223030484,"[{'event_id': 194731, 'cat_id': 340, 'cat_name': 'Continental Championships', 'cat_parent_id': 1}]","[{'event_id': 194731, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194731, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
194952,2025 Asia and Europe Triathlon Age-Group Championships Istanbul,2025-asia-and-europe-triathlon-age-group-championships-istanbul,Istanbul,,2025-08-30,Türkiye,10,287,41.08000397109285,29.067968653632136,"[{'event_id': 194952, 'cat_id': 483, 'cat_name': 'Age-Group Event', 'cat_parent_id': 1}, {'event_id': 194952, 'cat_id': 340, 'cat_name': 'Continental Championships', 'cat_parent_id': 1}]","[{'event_id': 194952, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194952, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}, {'event_id': 194952, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
194697,2025 T100 Triathlon World Tour French Riviera,2025-t100-triathlon-world-tour-frejus,French Riviera,https://t100triathlon.com/france/participate/,2025-08-30,France,10,166,43.4344545,6.7378809,"[{'event_id': 194697, 'cat_id': 640, 'cat_name': 'T100 Triathlon World Tour', 'cat_parent_id': 1}]","[{'event_id': 194697, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}]"
194996,2025 World Triathlon Championship Series French Riviera,2025-world-triathlon-championship-series-french-riviera,French Riviera,,2025-08-31,France,10,166,43.42064954715801,6.76948668739044,"[{'event_id': 194996, 'cat_id': 351, 'cat_name': 'World Championship Series', 'cat_parent_id': 1}]","[{'event_id': 194996, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194996, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
194269,2025 Europe Triathlon Junior Cup Zagreb,2025-europe-triathlon-junior-cup-zagreb,Lake Jarun,https://zagreb3athlon.wordpress.com/,2025-08-31,Croatia,10,149,45.786521936257884,15.9115830147866,"[{'event_id': 194269, 'cat_id': 342, 'cat_name': 'Continental Junior Cup', 'cat_parent_id': 1}]","[{'event_id': 194269, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194269, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
194729,2025 Asia Triathlon East Asia Duathlon Championships Ulaanbaatar,2025-asia-triathlon-east-asia-duathlon-championships-ulaanbaatar,Ulaanbaatar,,2025-09-05,Mongolia,13,223,47.9220509,106.9155007,"[{'event_id': 194729, 'cat_id': 347, 'cat_name': 'Regional Championships', 'cat_parent_id': 1}]","[{'event_id': 194729, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}]"
194732,2025 Asia Triathlon Cup Cholpon-Ata,2025-asia-triathlon-cup-cholpon-ata,Cholpon-Ata,,2025-09-06,Kyrgyzstan,13,200,42.6503176,77.0852258,"[{'event_id': 194732, 'cat_id': 341, 'cat_name': 'Continental Cup', 'cat_parent_id': 1}]","[{'event_id': 194732, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194732, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
194730,2025 Asia Triathlon Duathlon Cup Ulaanbaatar,2025-asia-triathlon-duathlon-cup-ulaanbaatar,Ulaanbaatar,,2025-09-06,Mongolia,13,223,47.92205,106.9155,"[{'event_id': 194730, 'cat_id': 341, 'cat_name': 'Continental Cup', 'cat_parent_id': 1}]","[{'event_id': 194730, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 194730, 'cat_id': 368, 'cat_name': 'Standard', 'cat_parent_id': 355}]"
195237,2025 ITA Triathlon National Championships,2026-ita-triathlon-national-championships,Alba Adriatica,,2025-09-06,Italy,10,190,,,,"[{'event_id': 195237, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 195237, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
194872,2025 Americas Triathlon Para Cup Santa Marta,2025-americas-triathlon-para-cup-santa-marta,,,2025-09-06,Colombia,11,142,,,"[{'event_id': 194872, 'cat_id': 341, 'cat_name': 'Continental Cup', 'cat_parent_id': 1}]","[{'event_id': 194872, 'cat_id': 381, 'cat_name': 'Paratriathlon', 'cat_parent_id': 357}, {'event_id': 194872, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}]"
194873,2025 Americas Triathlon Cup Santa Marta,2025-americas-triathlon-cup-santa-marta,,,2025-09-06,Colombia,11,142,,,"[{'event_id': 194873, 'cat_id': 341, 'cat_name': 'Continental Cup', 'cat_parent_id': 1}]","[{'event_id': 194873, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}, {'event_id': 194873, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}]"
194270,2025 Europe Triathlon Junior Cup Bled,2025-europe-triathlon-junior-cup-bled,"Bled - Rowing center, Mala Zaka",www.triatlon-bled.si ,2025-09-06,Slovenia,10,266,46.36833,14.11458,"[{'event_id': 194270, 'cat_id': 342, 'cat_name': 'Continental Junior Cup', 'cat_parent_id': 1}]","[{'event_id': 194270, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194270, 'cat_id': 378, 'cat_name': 'Super Sprint', 'cat_parent_id': 357}]"
194856,2025 World Triathlon Para Cup Alhandra,2025-world-triathlon-para-cup-alhandra,Alhandra,,2025-09-06,Portugal,10,247,38.92853984518041,-9.00557957150383,"[{'event_id': 194856, 'cat_id': 449, 'cat_name': 'World Para Cup', 'cat_parent_id': 1}]","[{'event_id': 194856, 'cat_id': 381, 'cat_name': 'Paratriathlon', 'cat_parent_id': 357}, {'event_id': 194856, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}]"
194887,2025 Tashkent Asian Youth Games,2025-tashkent-asian-youth-games,,,2025-09-07,Uzbekistan,13,295,,,"[{'event_id': 194887, 'cat_id': 343, 'cat_name': 'Major Games', 'cat_parent_id': 1}]","[{'event_id': 194887, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194887, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}, {'event_id': 194887, 'cat_id': 380, 'cat_name': 'Mixed Relay', 'cat_parent_id': 357}]"
195229,2025 CRO Triathlon National Championships,2025-cro-triathlon-national-championships,Bilje,,2025-09-07,Croatia,10,149,,,,"[{'event_id': 195229, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 195229, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
195231,2025 CRO Aquathlon National Championships,2025-cro-aquathlon-national-championships,Bilje,,2025-09-07,Croatia,10,149,,,,"[{'event_id': 195231, 'cat_id': 353, 'cat_name': 'Aquathlon', 'cat_parent_id': 3}, {'event_id': 195231, 'cat_id': 359, 'cat_name': 'Standard', 'cat_parent_id': 353}]"
194293,2025 World Triathlon Development Regional Cup Maputo,2025-world-triathlon-development-regional-cup-maputo,Maputo,,2025-09-07,Mozambique,12,225,-25.969248,32.5731746,"[{'event_id': 194293, 'cat_id': 477, 'cat_name': 'Development Regional Cup', 'cat_parent_id': 1}]","[{'event_id': 194293, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194293, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
193770,2025 World Triathlon Powerman Long Distance Duathlon Championships Zofingen,2025-world-triathlon-powerman-long-distance-duathlon-championships-zofingen,Zofingen,www.powerman.ch,2025-09-07,Switzerland,10,276,47.28884,7.94476,"[{'event_id': 193770, 'cat_id': 348, 'cat_name': 'World Championships', 'cat_parent_id': 1}, {'event_id': 193770, 'cat_id': 483, 'cat_name': 'Age-Group Event', 'cat_parent_id': 1}]","[{'event_id': 193770, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 193770, 'cat_id': 369, 'cat_name': 'Long Distance', 'cat_parent_id': 355}, {'event_id': 193770, 'cat_id': 372, 'cat_name': 'Paratriathlon', 'cat_parent_id': 355}]"
194001,2025 Europe Triathlon Youth Championships Kitzbuhel,2025-europe-triathlon-youth-championships-kitzbuhel,Kitzbühel,https://www.triathlon-kitzbuehel.com,2025-09-12,Austria,10,112,47.45581759247955,12.365814981451223,"[{'event_id': 194001, 'cat_id': 340, 'cat_name': 'Continental Championships', 'cat_parent_id': 1}]","[{'event_id': 194001, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194001, 'cat_id': 378, 'cat_name': 'Super Sprint', 'cat_parent_id': 357}, {'event_id': 194001, 'cat_id': 380, 'cat_name': 'Mixed Relay', 'cat_parent_id': 357}]"
195109,2025 DEN Sprint Triathlon National Championships,2025-den-sprint-triathlon-national-championships,Aarhus,,2025-09-13,Denmark,10,153,,,,"[{'event_id': 195109, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 195109, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
195111,2025 ESP Paratriathlon National Championships,2025-esp-paratriathlon-national-championships,Águilas,,2025-09-13,Spain,10,270,,,,"[{'event_id': 195111, 'cat_id': 381, 'cat_name': 'Paratriathlon', 'cat_parent_id': 357}, {'event_id': 195111, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
195273,2025 ESP Sprint Triathlon National Championships,2025-esp-sprint-triathlon-national-championships,Águilas,,2025-09-13,Spain,10,270,,,,"[{'event_id': 195273, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 195273, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
194733,2025 Asia Triathlon Cup Tokyo Uminomori,2025-asia-triathlon-cup-tokyo-uminomori,Tokyo Uminomori,,2025-09-13,Japan,13,192,35.6078348,139.8061141,"[{'event_id': 194733, 'cat_id': 341, 'cat_name': 'Continental Cup', 'cat_parent_id': 1}]","[{'event_id': 194733, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194733, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
194734,2025 Asia Triathlon Para Cup Tokyo Uminomori,2025-asia-triathlon-para-cup-tokyo-uminomori,Tokyo Uminomori,,2025-09-13,Japan,13,192,35.6078348,139.8061141,"[{'event_id': 194734, 'cat_id': 623, 'cat_name': 'Continental Para Cup', 'cat_parent_id': 1}]","[{'event_id': 194734, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194734, 'cat_id': 381, 'cat_name': 'Paratriathlon', 'cat_parent_id': 357}]"
194935,2025 Europe Triathlon Challenge Long Distance Championships Almere-Amsterdam,2025-europe-triathlon-challenge-long-distance-championships-almere-amsterdam-,Esplanade,www.challenge-almere.com,2025-09-13,Netherlands,10,230,52.36764607611133,5.219447075798001,"[{'event_id': 194935, 'cat_id': 340, 'cat_name': 'Continental Championships', 'cat_parent_id': 1}, {'event_id': 194935, 'cat_id': 483, 'cat_name': 'Age-Group Event', 'cat_parent_id': 1}]","[{'event_id': 194935, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}]"
195312,2025 NED Long Distance Triathlon National Championships,2025-ned-long-distance-triathlon-national-championships,Almere,,2025-09-13,Netherlands,10,230,,,,"[{'event_id': 195312, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}, {'event_id': 195312, 'cat_id': 374, 'cat_name': 'Long Distance', 'cat_parent_id': 356}]"
194442,2025 Africa Triathlon Cup Oran,2025-africa-triathlon-cup-oran,Oran,,2025-09-13,Algeria,12,103,35.6987388,-0.6349319,"[{'event_id': 194442, 'cat_id': 341, 'cat_name': 'Continental Cup', 'cat_parent_id': 1}]","[{'event_id': 194442, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194442, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
195108,2025 JPN Sprint Triathlon National Championships,2025-jpn-sprint-triathlon-national-championships,Aomori,,2025-09-14,Japan,13,192,,,,"[{'event_id': 195108, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 195108, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
195230,2025 CRO Sprint Triathlon National Championships,2025-cro-sprint-triathlon-national-championships,Zagreb,,2025-09-14,Croatia,10,149,,,,"[{'event_id': 195230, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 195230, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
194197,2025 World Triathlon Championship Series Karlovy Vary,2025-world-triathlon-championship-series-karlovy-vary,Karlovy Vary,https://citytriathlon.cz/en,2025-09-14,Czech Republic,10,152,50.2318521,12.8719616,"[{'event_id': 194197, 'cat_id': 351, 'cat_name': 'World Championship Series', 'cat_parent_id': 1}]","[{'event_id': 194197, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194197, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
194744,2025 Asia Triathlon Cup Gamagori,2025-asia-triathlon-cup-gamagori1,"Gamagori Chamber of Commerce and Industry, Gamagori Ryokuchi Pier Park",,2025-09-20,Japan,13,192,34.8259551,137.2197862,"[{'event_id': 194744, 'cat_id': 341, 'cat_name': 'Continental Cup', 'cat_parent_id': 1}]","[{'event_id': 194744, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194744, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
194204,2025 World Triathlon Cup Valencia,2025-world-triathlon-cup-valencia,,,2025-09-20,Spain,10,270,39.4738338,-0.3756348,"[{'event_id': 194204, 'cat_id': 349, 'cat_name': 'World Cup', 'cat_parent_id': 1}]","[{'event_id': 194204, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194204, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
194222,2025 T100 Triathlon World Tour Oropesa,2025-t100-triathlon-world-tour-oropesa,Oropesa,https://t100triathlon.com/ibiza/triathlon-2025/,2025-09-20,Spain,10,270,39.02001,1.48215,"[{'event_id': 194222, 'cat_id': 640, 'cat_name': 'T100 Triathlon World Tour', 'cat_parent_id': 1}]","[{'event_id': 194222, 'cat_id': 356, 'cat_name': 'Long Distance Triathlon', 'cat_parent_id': 3}]"
195272,2025 BEL Triathlon National Championships,2025-bel-triathlon-national-championships,Lacs de l'Eau d'Heure,,2025-09-21,Belgium,10,119,,,,"[{'event_id': 195272, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 195272, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
194294,2025 Africa Triathlon Cup Taghazout,2025-africa-triathlon-cup-saida,Taghazout,,2025-09-21,Morocco,12,224,30.546057972156632,-9.711128249544657,"[{'event_id': 194294, 'cat_id': 341, 'cat_name': 'Continental Cup', 'cat_parent_id': 1}]","[{'event_id': 194294, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194294, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
194853,2025 World Triathlon Championship Series Weihai,2025-world-triathlon-championship-series-weihai,Weihai,,2025-09-26,China,13,141,,,"[{'event_id': 194853, 'cat_id': 351, 'cat_name': 'World Championship Series', 'cat_parent_id': 1}]","[{'event_id': 194853, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194853, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
194741,2025 Asia Triathlon Cup Turkestan,2025-asia-triathlon-cup-turkestan,Turkestan,,2025-09-26,Kazakhstan,13,194,43.282280397634516,68.35740616671676,"[{'event_id': 194741, 'cat_id': 341, 'cat_name': 'Continental Cup', 'cat_parent_id': 1}]","[{'event_id': 194741, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194741, 'cat_id': 377, 'cat_name': 'Standard', 'cat_parent_id': 357}]"
194985,2025 Asia Triathlon Junior Cup Turkestan,2025-asia-triathlon-junior-cup-turkestan,,,2025-09-26,Kazakhstan,13,194,43.28209980128551,68.35692787735073,"[{'event_id': 194985, 'cat_id': 342, 'cat_name': 'Continental Junior Cup', 'cat_parent_id': 1}]","[{'event_id': 194985, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194985, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
194743,2025 Asia Triathlon Cup Yilan,2025-asia-triathlon-cup-yilan,Yilan,,2025-09-26,Chinese Taipei,13,278,24.67288033214747,121.81509399299699,"[{'event_id': 194743, 'cat_id': 341, 'cat_name': 'Continental Cup', 'cat_parent_id': 1}]","[{'event_id': 194743, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194743, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
194283,2025 Africa Triathlon Sprint Championships El Galala,2025-africa-triathlon-sprint-championships-sharm-el-sheikh,El Galala,www.triathlonegypt.org,2025-09-26,Egypt,12,158,29.477843063830946,32.44960715134849,"[{'event_id': 194283, 'cat_id': 340, 'cat_name': 'Continental Championships', 'cat_parent_id': 1}, {'event_id': 194283, 'cat_id': 483, 'cat_name': 'Age-Group Event', 'cat_parent_id': 1}]","[{'event_id': 194283, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194283, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
194284,2025 Africa Triathlon Duathlon Championships El Galala,2025-africa-triathlon-duathlon-championships-sharm-el-sheikh,El Galala,,2025-09-26,Egypt,12,158,29.477843063830946,32.44960715134849,"[{'event_id': 194284, 'cat_id': 340, 'cat_name': 'Continental Championships', 'cat_parent_id': 1}, {'event_id': 194284, 'cat_id': 483, 'cat_name': 'Age-Group Event', 'cat_parent_id': 1}]","[{'event_id': 194284, 'cat_id': 355, 'cat_name': 'Duathlon', 'cat_parent_id': 3}, {'event_id': 194284, 'cat_id': 367, 'cat_name': 'Sprint', 'cat_parent_id': 355}]"
194285,2025 Africa Triathlon Aquathlon Championships El Galala,2025-africa-triathlon-aquathlon-championships-sharm-el-sheikh,El Galala,,2025-09-26,Egypt,12,158,29.477843063830946,32.44960715134849,"[{'event_id': 194285, 'cat_id': 340, 'cat_name': 'Continental Championships', 'cat_parent_id': 1}, {'event_id': 194285, 'cat_id': 483, 'cat_name': 'Age-Group Event', 'cat_parent_id': 1}]","[{'event_id': 194285, 'cat_id': 353, 'cat_name': 'Aquathlon', 'cat_parent_id': 3}, {'event_id': 194285, 'cat_id': 359, 'cat_name': 'Standard', 'cat_parent_id': 353}]"
194286,2025 Africa Triathlon Junior Cup El Galala,2025-africa-triathlon-junior-cup-sharm-el-sheikh,El Galala,,2025-09-26,Egypt,12,158,29.477895933691357,32.449566663456665,"[{'event_id': 194286, 'cat_id': 342, 'cat_name': 'Continental Junior Cup', 'cat_parent_id': 1}]","[{'event_id': 194286, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 194286, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
195246,2025 ITA Sprint Triathlon National Championships,2025-ita-sprint-triathlon-national-championships,Cervia,,2025-09-27,Italy,10,190,,,,"[{'event_id': 195246, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}, {'event_id': 195246, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}]"
194969,2025 Europe Triathlon Balkan Championships Mudanya-Bursa,2025-europe-triathlon-balkan-championships-mudanya-bursa,,,2025-09-28,Türkiye,10,287,40.37971749243519,28.881828709206133,"[{'event_id': 194969, 'cat_id': 347, 'cat_name': 'Regional Championships', 'cat_parent_id': 1}]","[{'event_id': 194969, 'cat_id': 376, 'cat_name': 'Sprint', 'cat_parent_id': 357}, {'event_id': 194969, 'cat_id': 357, 'cat_name': 'Triathlon', 'cat_parent_id': 3}]"
